txn_id,src,dest,edge_type,amount,currency,is_fraudulent,time_since_previous_transaction,timestamp,transaction_type,name,mobile_number,pincode,narration,transaction_hour,is_weekend,is_odd_hour,tx_count_last_1hr,is_fast_transaction,city,is_high_risk_city,account_type,account_number,avg_amount_per_user,amount_deviation,dest_count_ratio,tx_count_per_user,is_just_below_threshold,structuring_count,is_structuring,unique_dest_count,is_mule_node,unique_tx_types,is_cross_channel,dest_is_routing_node,routing_depth,fraud_category,src_account_category,src_age_group,src_business_category,src_creation_date,src_gender,src_incorporation_year,src_institution_id,src_is_fraudulent,src_is_high_risk_category,src_name,src_node_type,src_number_of_employees,src_occupation,src_risk_score,dest_account_category,dest_age_group,dest_business_category,dest_creation_date,dest_gender,dest_incorporation_year,dest_institution_id,dest_is_fraudulent,dest_is_high_risk_category,dest_name,dest_node_type,dest_number_of_employees,dest_occupation,dest_risk_score
1590,account_3115,account_1391,transaction,19.58,INR,False,1629.6600093075742,2025-12-18 09:39:00,TransactionType.PAYMENT,Gagan Halder,9460480320,841101,Online purchase at Munshi Inc,16,0,0,1629.6600093075742,0,Chhapra,0,Fixed Deposit,INFD0-3570-30838655,450.4325,0.0433730402662635,0.14686044518295713,112,0,0,0,1,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1591,account_3393,account_1297,transaction,2475762.71,INR,False,930.14621319425,2025-11-02 14:49:00,TransactionType.TRANSFER,Mekhala Varma,9704381238,751001,"EMI deduction - Khanna, Shetty and K",10,0,0,930.14621319425,0,Bhubaneswar,0,Fixed Deposit,INFD0-8747-28691070,85078.16009009008,29.09951987511891,0.19337900960083598,111,0,1,0,1,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1592,account_2379,account_1323,transaction,3464951.33,INR,False,1373.37027446305,2025-12-21 19:18:00,TransactionType.TRANSFER,Ira Dugar,9289795581,341502,Bill payment - Mangat-Shroff,23,0,1,1373.37027446305,0,Nawa,0,Savings,INSAV-8799-99546552,63203.51613445378,54.821261864090125,0.15884109618520853,119,0,1,0,2,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_14,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1593,account_2954,account_1959,transaction,4919.4,INR,False,1281.8774351760292,2025-02-08 16:40:00,TransactionType.PAYMENT,Victor Goyal,9565718669,456335,"Online purchase at Mukhopadhyay, Achary",23,1,1,1281.8774351760292,0,Nagda,0,Salary,INSAL-9323-39321741,29910.986721311474,0.16446249611681799,0.1450466878053541,122,0,1,0,1,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1594,account_3922,account_3380,transaction,197773.32,INR,True,16.27462464915569,2025-12-27 10:19:00,TransactionType.TRANSFER,Janya Baral,9662028342,110002,Cash withdrawal at ATM Mallick-Prakash,23,1,1,16.27462464915569,1,Delhi,1,Wallet,INWLT-5921-97698267,111368.67476190475,11.915285420980418,1.0680897767925102,105,0,14,1,24,1,2,1,1,7,cross_channel,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1595,account_2125,account_2242,transaction,3005.41,INR,False,1652.0075935431587,2025-06-09 16:33:00,TransactionType.PAYMENT,Imaran Choudhary,9463640659,244601,Bill payment - Arora-More,12,0,0,1652.0075935431587,0,Rampur,0,Salary,INSAL-9748-13521100,10204.393744966443,0.2944923121150856,3.9828478080361114,1490,0,0,0,1,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_13,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1596,account_1237,account_1253,transaction,51910.0,INR,False,2475.2067064042894,2025-03-31 15:17:00,TransactionType.DEPOSIT,Jairaj Walia,9879761120,841101,"NEFT transfer - Bhatia, Roy and Uppa",20,0,0,2475.2067064042894,0,Chhapra,0,Fixed Deposit,INFD0-7290-28208085,19820.12502173913,2.6189229896419546,1.2586968890858894,460,0,1,0,2,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1597,account_4258,account_1187,transaction,238.55,INR,False,3416.197766013803,2025-02-11 08:50:00,TransactionType.PAYMENT,Aayush Chadha,9724254615,244001,Bill payment - Batta Ltd,23,0,1,3416.197766013803,0,Moradabad,0,Savings,INSAV-6746-82031901,12760.058066666666,0.018693590982327687,0.19223744111890845,150,0,1,0,3,1,1,0,0,1,normal,Current,unknown,unknown,2018-11-02 12:18:27,unknown,,institution_23,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1598,account_1736,account_1249,transaction,2835401.17,INR,False,2708.1001989833644,2025-09-29 11:25:00,TransactionType.TRANSFER,Gaurangi Mangal,9918029880,456335,Bill payment - Gandhi-Kalita,16,0,0,2708.1001989833644,0,Nagda,0,Wallet,INWLT-9523-88378316,92459.07124031008,30.666223072991123,0.2634989729294162,129,0,0,0,2,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_3,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1599,account_4266,account_1955,transaction,271.43,INR,False,3531.301861100479,2025-07-07 09:41:00,TransactionType.PAYMENT,Daniel Wason,9107301695,751024,UPI payment to Sarraf and Sons,23,1,1,3531.301861100479,0,Bhubaneswar,0,Current,INCUR-7799-24554322,35243.90501937984,0.007701254971484557,1.1557332279727723,516,0,0,0,1,0,1,0,0,1,normal,Current,unknown,unknown,2018-12-11 14:03:11,unknown,,institution_1,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1600,account_3372,account_1946,transaction,4027.81,INR,False,1379.558203196746,2025-07-04 09:27:00,TransactionType.PAYMENT,Tara Gopal,9788134366,751010,"NEFT transfer - Wagle, Ganesh and Ra",23,1,1,1379.558203196746,0,Bhubaneswar,0,Current,INCUR-2579-46603017,23538.081512605044,0.17111160424178534,0.33441369225796963,119,0,0,0,1,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1601,account_2286,account_1233,transaction,4237594.99,INR,False,921.4544871641344,2025-12-25 03:35:00,TransactionType.TRANSFER,Aryan Kota,9218487468,244221,NEFT transfer - Boase Inc,18,0,0,921.4544871641344,0,Amroha,0,Fixed Deposit,INFD0-8199-18421889,104268.87054054055,40.64064689091952,0.2943827442147681,111,0,1,0,2,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1602,account_1728,account_1959,transaction,174682.52,INR,True,24.15307569843985,2025-10-03 22:42:00,TransactionType.TRANSFER,Tripti Kalla,9537352158,411057,Quick payment Ganesh Ltd,22,1,1,24.15307569843985,1,Pune,1,Wallet,INWLT-2716-91546235,125100.89899082569,8.29376303525044,1.4671543704237526,109,0,13,1,16,1,3,1,0,3,cross_channel,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_3,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1603,account_2556,account_1223,transaction,454361.07,INR,False,3447.719152228972,2025-12-21 15:58:00,TransactionType.TRANSFER,Gagan Chaudhari,9605239970,841001,EMI deduction - Tak PLC,18,0,0,3447.719152228972,0,Chhapra,0,Salary,INSAL-3995-33240160,53034.62762886598,8.567091412201984,0.23148000016689957,97,0,0,0,3,0,1,0,1,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1604,account_2318,account_3987,transaction,3676.5,INR,False,3503.5407387400637,2025-10-22 12:05:00,TransactionType.PAYMENT,Omkaar Gole,9789625083,751030,"Bill payment - Chada, Patel and Ram",23,0,1,3503.5407387400637,0,Bhubaneswar,0,Current,INCUR-8308-30002959,35806.13533333333,0.1026750664574247,0.24423163749261248,120,0,1,0,2,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_9,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_12,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1605,account_2979,account_1235,transaction,3234590.74,INR,False,2734.4908331772426,2025-08-28 02:33:00,TransactionType.TRANSFER,Veer Maharaj,9760829191,751010,UPI payment to Banerjee-Banik,13,1,0,2734.4908331772426,0,Bhubaneswar,0,Current,INCUR-2186-38529691,71792.086,45.054348826849434,0.17675311547969916,120,0,1,0,2,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_7,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1606,account_4340,account_4494,transaction,2980350.0,INR,False,1589.130858653156,2025-01-20 14:47:07,TransactionType.PAYMENT,Jack Raju,9983000519,244410,NEFT transfer - Murthy and Sons,23,0,1,1589.130858653156,0,Hasanpur,0,Salary,INSAL-3114-24772674,58019.02262411348,51.367611820981054,0.20782957093481597,141,0,0,0,3,0,1,0,0,2,normal,Current,unknown,unknown,2021-12-24 12:35:54,unknown,,institution_3,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2024-02-13 18:08:33,unknown,,institution_21,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1607,account_3783,account_1198,transaction,1725.56,INR,False,822.742428243869,2025-12-26 00:48:00,TransactionType.PAYMENT,Thomas Ramesh,9907029055,456550,"Salary credit from Tata, Nigam and Shro",17,0,0,822.742428243869,0,Shajapur,0,Current,INCUR-8779-37212842,34921.151796875,0.049411617303444955,0.24514856403959204,128,0,1,0,3,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1608,account_4487,account_3130,transaction,19700.51,INR,False,3005.438715889919,2025-06-03 12:05:00,TransactionType.PAYMENT,Idika Mangat,9179523317,244221,"EMI deduction - Patil, Keer and Khan",22,0,1,3005.438715889919,0,Amroha,0,Wallet,INWLT-5504-85947526,24572.18051724138,0.8017077799993146,0.4391806371239548,174,0,0,0,1,0,1,0,0,2,normal,Current,unknown,unknown,2021-11-29 15:04:23,unknown,,institution_7,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1609,account_3746,account_1193,transaction,17294248.87,INR,False,2989.5800640349003,2025-03-15 12:03:00,TransactionType.TRANSFER,Rachita Chahal,9553569200,244001,Bill payment - Tiwari-Sundaram,23,0,1,2989.5800640349003,0,Moradabad,0,Fixed Deposit,INFD0-5056-22973902,171347.24846153846,100.93040941636436,0.14979215976105542,117,0,1,0,3,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1610,account_2970,account_1246,transaction,2114.88,INR,False,3513.923944343988,2025-08-10 02:44:00,TransactionType.PAYMENT,Harshil Savant,9128850245,456001,NEFT transfer - Savant-Dora,11,1,0,3513.923944343988,0,Ujjain,0,Salary,INSAL-9919-38816215,47083.713070175436,0.044916489070411576,0.1627879018148535,114,0,1,0,3,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_15,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_16,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1611,account_3177,account_1178,transaction,5010.0,INR,False,1909.0039796223666,2025-06-07 09:15:00,TransactionType.WITHDRAWAL,Rachit Pillay,9379391430,456550,Bill payment - Wagle-Comar,23,0,1,1909.0039796223666,0,Shajapur,0,Fixed Deposit,INFD0-7642-23097588,20547.23717948718,0.2438165355129035,0.3369515373759073,117,0,1,0,3,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_9,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1612,account_1577,account_1305,transaction,6485445.0,INR,False,1305.468538554328,2025-11-15 02:03:00,TransactionType.DEPOSIT,Meghana Tiwari,9786087639,841001,Bill payment - Tara-Tank,14,0,0,1305.468538554328,0,Chhapra,0,Current,INCUR-4639-15911022,96188.83175572519,67.42339477700551,0.279582816711508,131,0,1,0,1,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1613,account_1180,account_1250,transaction,2693.95,INR,False,716.2785858033373,2025-11-14 03:31:00,TransactionType.PAYMENT,Oviya Dyal,9790407222,244601,"EMI deduction - Thaman, Raman and Sh",23,1,1,716.2785858033373,0,Rampur,0,Salary,INSAL-7145-12418939,30307.0388172043,0.08888565889227991,0.11304729017875322,93,0,1,0,1,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_3,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1614,account_2449,account_3665,transaction,43516.51,INR,True,15.316882947964078,2025-12-29 01:55:00,TransactionType.TRANSFER,Shravya Reddy,9688794205,560078,"Cash withdrawal at ATM Sane, Prasad and Pal",1,0,1,15.316882947964078,1,Bangalore,1,Current,INCUR-3010-99989545,17507.27764835165,16.53594851875706,4.346718912764448,455,1,11,1,20,1,2,1,0,7,mule_network,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1615,account_2993,account_1248,transaction,5043.32,INR,False,1669.3747223102428,2025-08-07 22:36:00,TransactionType.PAYMENT,Indali Ravi,9314770455,341022,"UPI payment to Khare, Uppal and Ven",8,0,0,1669.3747223102428,0,Nagaur,0,Savings,INSAV-6263-96037045,124252.82699115043,0.04058885043725207,0.2876759239078545,113,0,0,0,2,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1616,account_1676,account_1271,transaction,7392.59,INR,False,879.8452695281492,2025-06-28 08:49:00,TransactionType.PAYMENT,Gautami Bath,9235725343,341022,"EMI deduction - Sangha, Bhandari and",16,1,0,879.8452695281492,0,Nagaur,0,Current,INCUR-6292-21357088,66596.84333333334,0.11100344440583236,0.3912469542870652,132,0,0,0,3,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1617,account_2213,account_3236,transaction,8199.55,INR,False,1440.5769655520344,2025-08-29 10:54:00,TransactionType.PAYMENT,Azaan Dayal,9261732415,341001,Salary credit from Modi-Varty,22,0,1,1440.5769655520344,0,Nagaur,0,Savings,INSAV-9416-92510816,20971.710425101213,0.39096281948309164,0.7943798771328624,494,0,1,0,3,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_0,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1618,account_4184,account_4444,transaction,2871520.0,INR,False,1356.008752244354,2025-12-21 16:42:28,TransactionType.PAYMENT,Leena Patla,9569604891,751030,Online purchase at Cherian-Rajan,23,0,1,1356.008752244354,0,Bhubaneswar,0,Salary,INSAL-1160-15623853,56619.03354037267,50.7156181381008,0.33541938801995164,161,0,0,0,3,1,1,0,0,1,normal,Current,unknown,unknown,2021-10-25 19:31:22,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2022-04-05 15:24:18,unknown,,institution_1,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1619,account_3664,account_3703,transaction,5149.33,INR,False,1793.6682149964606,2025-11-23 18:48:00,TransactionType.PAYMENT,Zehaan Vig,9444107852,244001,Bill payment - Issac PLC,8,1,0,1793.6682149964606,0,Moradabad,0,Wallet,INWLT-9201-96980700,8431.725179282868,0.6106365250287816,3.4182754872686907,1255,0,0,0,1,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1620,account_2697,account_2614,transaction,1847.35,INR,False,1578.4831747183753,2025-01-02 13:34:00,TransactionType.PAYMENT,Gautam Sathe,9644927419,341001,"EMI deduction - Mann, Venkataraman a",22,1,1,1578.4831747183753,0,Nagaur,0,Wallet,INWLT-1566-99071983,2446.468550420168,0.7548003015944197,1.1956648608565068,476,0,1,0,2,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_16,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1621,account_2918,account_3918,transaction,5103.27,INR,False,2305.4363229570645,2025-07-11 13:43:00,TransactionType.PAYMENT,Yashawini Kulkarni,9420672476,244001,Bill payment - Bains Ltd,13,1,0,2305.4363229570645,0,Moradabad,0,Wallet,INWLT-9159-84794229,32013.10234597156,0.15940693713194684,1.102749544131563,422,0,1,0,2,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_5,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1622,account_2308,account_1655,transaction,18818.94,INR,False,2782.861849300191,2025-09-03 11:56:00,TransactionType.PAYMENT,Kashvi Mishra,9357581173,751030,Salary credit from Dyal-Zachariah,13,0,0,2782.861849300191,0,Bhubaneswar,0,Wallet,INWLT-5899-83722352,21194.361314655172,0.8878801224769857,0.9659261707603047,464,0,1,0,1,0,1,0,1,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_7,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1623,account_4394,account_4254,transaction,805.87,INR,False,621.4104242356174,2025-02-26 13:24:00,TransactionType.PAYMENT,Xavier Parekh,9127183453,456010,Salary credit from Kashyap Group,23,1,1,621.4104242356174,0,Ujjain,0,Current,INCUR-4845-98306527,6100.747715930902,0.1320719960112369,1.2561684159545552,521,0,0,0,3,0,1,0,0,1,normal,Current,unknown,unknown,2021-08-25 01:13:16,unknown,,institution_23,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2019-07-20 17:02:41,unknown,,institution_7,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1624,account_4363,account_1297,transaction,15720.0,INR,False,1220.7856957099157,2025-06-16 14:45:00,TransactionType.DEPOSIT,Lipika Shroff,9696722481,841101,Salary credit from Munshi Ltd,23,0,1,1220.7856957099157,0,Chhapra,0,Salary,INSAL-8778-46293739,76519.51415730336,0.20543510682226163,0.2949606866936913,178,0,0,0,3,0,1,0,0,2,normal,Current,unknown,unknown,2024-10-04 00:00:00,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1625,account_4298,account_1168,transaction,87103.78,INR,False,2128.111624918074,2025-06-17 01:31:00,TransactionType.TRANSFER,Panini Saha,9900518728,751030,Salary credit from Ben LLC,23,1,1,2128.111624918074,0,Bhubaneswar,0,Current,INCUR-7419-24199098,3971.049765625,21.929176405042917,0.2715288860652979,128,0,0,0,2,0,1,0,0,1,normal,Savings,unknown,unknown,2024-02-21 15:00:27,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1626,account_4186,account_1873,transaction,10782.06,INR,False,2890.3270843559185,2025-11-26 15:31:00,TransactionType.PAYMENT,Urvi Dhar,9168059560,841001,"UPI payment to Saxena, Bose and Kak",13,0,0,2890.3270843559185,0,Chhapra,0,Fixed Deposit,INFD0-1907-40908254,95940.33682119205,0.11238179868282176,0.41855478179235056,151,0,1,0,3,0,1,0,0,1,normal,Savings,unknown,unknown,2014-11-21 19:31:22,unknown,,institution_14,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1627,account_4514,account_1195,transaction,7620514.18,INR,False,1289.688179606766,2025-01-02 18:46:00,TransactionType.TRANSFER,Chanakya Tank,9627257942,841101,Bill payment - Shere-Panchal,13,0,0,1289.688179606766,0,Chhapra,0,Current,INCUR-6794-49471866,87940.01964788733,86.65483082311604,0.34471413701167636,142,0,1,0,3,0,1,0,0,1,normal,Current,unknown,unknown,2024-08-22 09:52:41,unknown,,institution_1,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1628,account_1245,account_2842,transaction,311.61,INR,False,851.2434710972778,2025-02-12 15:39:00,TransactionType.PAYMENT,Vedhika Rama,9584832360,341022,"Salary credit from Dubey, Kakar and Ban",22,0,1,851.2434710972778,0,Nagaur,0,Fixed Deposit,INFD0-1923-43531878,2611.9562903225806,0.11925572622630072,0.2630571697186359,124,0,0,0,2,0,1,0,1,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_16,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1629,account_3072,account_1294,transaction,8044.39,INR,False,730.5696332542329,2025-10-26 00:37:00,TransactionType.TRANSFER,Bhavini Dasgupta,9326528432,244001,EMI deduction - Sodhi Inc,12,0,0,730.5696332542329,0,Moradabad,0,Current,INCUR-1355-11802904,43982.97298245614,0.18289366454478,0.17692232368469474,114,0,0,0,2,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_0,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1630,account_2099,account_2179,transaction,6128.96,INR,True,22.11575867067636,2025-11-02 15:57:00,TransactionType.TRANSFER,Jagrati Sehgal,9938467769,500038,Immediate txn ref Biswas-Murty,22,1,1,22.11575867067636,1,Hyderabad,1,Current,INCUR-8849-84316818,29134.007009345794,1.1012387777039534,1.4960767189573099,107,0,7,1,6,1,2,1,1,7,structuring,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_1,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1631,account_4178,account_2428,transaction,1364.19,INR,False,2268.9970637836213,2025-08-15 16:17:00,TransactionType.PAYMENT,Ati Bora,9560386509,456335,Online purchase at Goel Ltd,23,1,1,2268.9970637836213,0,Nagda,0,Fixed Deposit,INFD0-9749-39951902,43011.859712230216,0.031715863793453106,0.2692026107003024,139,0,0,0,2,0,1,0,0,1,normal,Savings,unknown,unknown,2024-07-15 19:18:46,unknown,,institution_7,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
